"gender","age","qx","ex","year"
"Male",0,0.02163,66.23,1990
"Male",1,0.00105,66.7,1990
"Male",2,0.00075,65.77,1990
"Male",3,0.00054,64.82,1990
"Male",4,0.00043,63.85,1990
"Male",5,0.00037,62.88,1990
"Male",6,0.00032,61.9,1990
"Male",7,3e-04,60.92,1990
"Male",8,0.00031,59.94,1990
"Male",9,0.00032,58.96,1990
"Male",10,3e-04,57.98,1990
"Male",11,3e-04,56.99,1990
"Male",12,0.00032,56.01,1990
"Male",13,0.00037,55.03,1990
"Male",14,0.00043,54.05,1990
"Male",15,0.00055,53.07,1990
"Male",16,0.00078,52.1,1990
"Male",17,0.00108,51.14,1990
"Male",18,0.00133,50.2,1990
"Male",19,0.00148,49.26,1990
"Male",20,0.00155,48.33,1990
"Male",21,0.00161,47.41,1990
"Male",22,0.00168,46.48,1990
"Male",23,0.00174,45.56,1990
"Male",24,0.00178,44.64,1990
"Male",25,0.00177,43.72,1990
"Male",26,0.00178,42.8,1990
"Male",27,0.00183,41.87,1990
"Male",28,0.00193,40.95,1990
"Male",29,0.0021,40.02,1990
"Male",30,0.00227,39.11,1990
"Male",31,0.00246,38.2,1990
"Male",32,0.00264,37.29,1990
"Male",33,0.00283,36.39,1990
"Male",34,0.00303,35.49,1990
"Male",35,0.00327,34.59,1990
"Male",36,0.00354,33.71,1990
"Male",37,0.00384,32.82,1990
"Male",38,0.00416,31.95,1990
"Male",39,0.00452,31.08,1990
"Male",40,0.00491,30.22,1990
"Male",41,0.00535,29.37,1990
"Male",42,0.00585,28.52,1990
"Male",43,0.00643,27.69,1990
"Male",44,0.00707,26.86,1990
"Male",45,0.00775,26.05,1990
"Male",46,0.00845,25.25,1990
"Male",47,0.00917,24.46,1990
"Male",48,0.00993,23.68,1990
"Male",49,0.01075,22.91,1990
"Male",50,0.01167,22.16,1990
"Male",51,0.01268,21.41,1990
"Male",52,0.01379,20.68,1990
"Male",53,0.01497,19.96,1990
"Male",54,0.01622,19.26,1990
"Male",55,0.01756,18.57,1990
"Male",56,0.019,17.89,1990
"Male",57,0.02057,17.23,1990
"Male",58,0.02226,16.58,1990
"Male",59,0.02405,15.95,1990
"Male",60,0.0259,15.33,1990
"Male",61,0.02778,14.72,1990
"Male",62,0.02976,14.13,1990
"Male",63,0.03186,13.55,1990
"Male",64,0.03418,12.97,1990
"Male",65,0.03676,12.42,1990
"Male",66,0.03954,11.87,1990
"Male",67,0.04252,11.34,1990
"Male",68,0.0456,10.82,1990
"Male",69,0.04879,10.31,1990
"Male",70,0.05221,9.82,1990
"Male",71,0.05596,9.33,1990
"Male",72,0.06028,8.85,1990
"Male",73,0.06524,8.39,1990
"Male",74,0.07079,7.94,1990
"Male",75,0.07697,7.51,1990
"Male",76,0.08371,7.09,1990
"Male",77,0.09105,6.69,1990
"Male",78,0.09916,6.31,1990
"Male",79,0.10801,5.95,1990
"Male",80,0.11761,5.61,1990
"Male",81,0.12778,5.29,1990
"Male",82,0.13786,5,1990
"Male",83,0.14801,4.72,1990
"Male",84,0.15842,4.45,1990
"Male",85,0.16828,4.19,1990
"Male",86,0.18105,3.94,1990
"Male",87,0.19464,3.7,1990
"Male",88,0.20908,3.47,1990
"Male",89,0.22439,3.26,1990
"Male",90,0.24059,3.05,1990
"Male",91,0.25768,2.86,1990
"Male",92,0.27567,2.68,1990
"Male",93,0.29456,2.52,1990
"Male",94,0.31435,2.36,1990
"Male",95,0.33501,2.21,1990
"Male",96,0.35653,2.07,1990
"Male",97,0.37886,1.94,1990
"Male",98,0.40197,1.82,1990
"Male",99,0.4258,1.71,1990
"Male",100,0.45029,1.6,1990
"Female",0,0.01697,75.24,1990
"Female",1,0.00088,75.53,1990
"Female",2,0.00058,74.6,1990
"Female",3,0.00037,73.64,1990
"Female",4,0.00026,72.67,1990
"Female",5,0.00023,71.69,1990
"Female",6,0.00022,70.71,1990
"Female",7,0.00022,69.72,1990
"Female",8,0.00022,68.74,1990
"Female",9,0.00022,67.75,1990
"Female",10,0.00022,66.77,1990
"Female",11,0.00022,65.78,1990
"Female",12,2e-04,64.79,1990
"Female",13,0.00021,63.81,1990
"Female",14,0.00024,62.82,1990
"Female",15,0.00029,61.84,1990
"Female",16,0.00034,60.85,1990
"Female",17,0.00037,59.87,1990
"Female",18,0.00037,58.9,1990
"Female",19,0.00035,57.92,1990
"Female",20,0.00036,56.94,1990
"Female",21,0.00038,55.96,1990
"Female",22,0.00038,54.98,1990
"Female",23,0.00038,54,1990
"Female",24,0.00038,53.02,1990
"Female",25,0.00041,52.04,1990
"Female",26,0.00044,51.06,1990
"Female",27,0.00048,50.08,1990
"Female",28,0.00052,49.11,1990
"Female",29,0.00057,48.13,1990
"Female",30,0.00062,47.16,1990
"Female",31,0.00069,46.19,1990
"Female",32,0.00076,45.22,1990
"Female",33,0.00083,44.26,1990
"Female",34,0.00092,43.29,1990
"Female",35,0.00102,42.33,1990
"Female",36,0.00114,41.37,1990
"Female",37,0.00128,40.42,1990
"Female",38,0.00143,39.47,1990
"Female",39,0.0016,38.53,1990
"Female",40,0.00178,37.59,1990
"Female",41,0.00196,36.66,1990
"Female",42,0.00215,35.73,1990
"Female",43,0.00234,34.8,1990
"Female",44,0.00255,33.88,1990
"Female",45,0.00277,32.97,1990
"Female",46,0.003,32.06,1990
"Female",47,0.00325,31.15,1990
"Female",48,0.00351,30.25,1990
"Female",49,0.0038,29.36,1990
"Female",50,0.00411,28.47,1990
"Female",51,0.00445,27.58,1990
"Female",52,0.00483,26.7,1990
"Female",53,0.00526,25.83,1990
"Female",54,0.00577,24.97,1990
"Female",55,0.00635,24.11,1990
"Female",56,0.00701,23.26,1990
"Female",57,0.00774,22.42,1990
"Female",58,0.00853,21.59,1990
"Female",59,0.00938,20.77,1990
"Female",60,0.01028,19.96,1990
"Female",61,0.01125,19.17,1990
"Female",62,0.01234,18.38,1990
"Female",63,0.01358,17.6,1990
"Female",64,0.01502,16.84,1990
"Female",65,0.0167,16.09,1990
"Female",66,0.01858,15.35,1990
"Female",67,0.02066,14.63,1990
"Female",68,0.02288,13.93,1990
"Female",69,0.02522,13.24,1990
"Female",70,0.02775,12.57,1990
"Female",71,0.03052,11.92,1990
"Female",72,0.03372,11.28,1990
"Female",73,0.03737,10.65,1990
"Female",74,0.04152,10.05,1990
"Female",75,0.04624,9.46,1990
"Female",76,0.05153,8.9,1990
"Female",77,0.05751,8.35,1990
"Female",78,0.06433,7.83,1990
"Female",79,0.07202,7.34,1990
"Female",80,0.0806,6.87,1990
"Female",81,0.08991,6.42,1990
"Female",82,0.09961,6.01,1990
"Female",83,0.10975,5.62,1990
"Female",84,0.12045,5.25,1990
"Female",85,0.13134,4.9,1990
"Female",86,0.14426,4.57,1990
"Female",87,0.15818,4.25,1990
"Female",88,0.17312,3.96,1990
"Female",89,0.18911,3.68,1990
"Female",90,0.20618,3.42,1990
"Female",91,0.22434,3.18,1990
"Female",92,0.2436,2.96,1990
"Female",93,0.26395,2.75,1990
"Female",94,0.28539,2.55,1990
"Female",95,0.3079,2.37,1990
"Female",96,0.33143,2.21,1990
"Female",97,0.35594,2.05,1990
"Female",98,0.38138,1.91,1990
"Female",99,0.40766,1.78,1990
"Female",100,0.43471,1.65,1990
"Male",0,0.02029,65.88,1991
"Male",1,0.00094,66.24,1991
"Male",2,0.00067,65.3,1991
"Male",3,0.00047,64.35,1991
"Male",4,0.00037,63.38,1991
"Male",5,0.00031,62.4,1991
"Male",6,0.00028,61.42,1991
"Male",7,0.00028,60.44,1991
"Male",8,0.00031,59.45,1991
"Male",9,0.00032,58.47,1991
"Male",10,0.00032,57.49,1991
"Male",11,0.00031,56.51,1991
"Male",12,0.00033,55.53,1991
"Male",13,0.00039,54.54,1991
"Male",14,0.00047,53.57,1991
"Male",15,0.00057,52.59,1991
"Male",16,0.00074,51.62,1991
"Male",17,0.00101,50.66,1991
"Male",18,0.00131,49.71,1991
"Male",19,0.00154,48.77,1991
"Male",20,0.00166,47.85,1991
"Male",21,0.00171,46.93,1991
"Male",22,0.00174,46.01,1991
"Male",23,0.00175,45.09,1991
"Male",24,0.00177,44.16,1991
"Male",25,0.00179,43.24,1991
"Male",26,0.00184,42.32,1991
"Male",27,0.0019,41.4,1991
"Male",28,0.00199,40.47,1991
"Male",29,0.00211,39.55,1991
"Male",30,0.00226,38.64,1991
"Male",31,0.00243,37.72,1991
"Male",32,0.00262,36.81,1991
"Male",33,0.00284,35.91,1991
"Male",34,0.00309,35.01,1991
"Male",35,0.00337,34.12,1991
"Male",36,0.00369,33.23,1991
"Male",37,0.00404,32.35,1991
"Male",38,0.00442,31.48,1991
"Male",39,0.00483,30.62,1991
"Male",40,0.00529,29.76,1991
"Male",41,0.0058,28.92,1991
"Male",42,0.00637,28.09,1991
"Male",43,0.00698,27.26,1991
"Male",44,0.00763,26.45,1991
"Male",45,0.00831,25.65,1991
"Male",46,0.00903,24.86,1991
"Male",47,0.0098,24.08,1991
"Male",48,0.01065,23.32,1991
"Male",49,0.01159,22.56,1991
"Male",50,0.0126,21.82,1991
"Male",51,0.01368,21.09,1991
"Male",52,0.01478,20.38,1991
"Male",53,0.01591,19.68,1991
"Male",54,0.01711,18.99,1991
"Male",55,0.01839,18.31,1991
"Male",56,0.01981,17.64,1991
"Male",57,0.0214,16.99,1991
"Male",58,0.02315,16.35,1991
"Male",59,0.02502,15.72,1991
"Male",60,0.02699,15.12,1991
"Male",61,0.02903,14.52,1991
"Male",62,0.03115,13.94,1991
"Male",63,0.03333,13.37,1991
"Male",64,0.03561,12.82,1991
"Male",65,0.03803,12.27,1991
"Male",66,0.04062,11.74,1991
"Male",67,0.04341,11.21,1991
"Male",68,0.04647,10.7,1991
"Male",69,0.04978,10.19,1991
"Male",70,0.05339,9.7,1991
"Male",71,0.05735,9.22,1991
"Male",72,0.06172,8.75,1991
"Male",73,0.06661,8.29,1991
"Male",74,0.07206,7.85,1991
"Male",75,0.07812,7.42,1991
"Male",76,0.08488,7.01,1991
"Male",77,0.0923,6.61,1991
"Male",78,0.10055,6.23,1991
"Male",79,0.10962,5.87,1991
"Male",80,0.11936,5.54,1991
"Male",81,0.12979,5.22,1991
"Male",82,0.14012,4.92,1991
"Male",83,0.1505,4.64,1991
"Male",84,0.16119,4.38,1991
"Male",85,0.17121,4.12,1991
"Male",86,0.18431,3.87,1991
"Male",87,0.19827,3.63,1991
"Male",88,0.21312,3.4,1991
"Male",89,0.22887,3.19,1991
"Male",90,0.24556,2.99,1991
"Male",91,0.26318,2.8,1991
"Male",92,0.28174,2.62,1991
"Male",93,0.30125,2.46,1991
"Male",94,0.32169,2.3,1991
"Male",95,0.34304,2.15,1991
"Male",96,0.36527,2.01,1991
"Male",97,0.38834,1.89,1991
"Male",98,0.4122,1.77,1991
"Male",99,0.43679,1.66,1991
"Male",100,0.46203,1.55,1991
"Female",0,0.01589,75.06,1991
"Female",1,0.00078,75.27,1991
"Female",2,0.00051,74.33,1991
"Female",3,0.00035,73.36,1991
"Female",4,0.00029,72.39,1991
"Female",5,0.00028,71.41,1991
"Female",6,0.00024,70.43,1991
"Female",7,0.00022,69.45,1991
"Female",8,0.00022,68.46,1991
"Female",9,0.00023,67.48,1991
"Female",10,0.00022,66.49,1991
"Female",11,2e-04,65.51,1991
"Female",12,2e-04,64.52,1991
"Female",13,0.00022,63.53,1991
"Female",14,0.00025,62.55,1991
"Female",15,0.00028,61.56,1991
"Female",16,0.00033,60.58,1991
"Female",17,0.00039,59.6,1991
"Female",18,0.00043,58.62,1991
"Female",19,0.00044,57.65,1991
"Female",20,0.00042,56.67,1991
"Female",21,4e-04,55.7,1991
"Female",22,0.00039,54.72,1991
"Female",23,0.00039,53.74,1991
"Female",24,4e-04,52.76,1991
"Female",25,0.00042,51.78,1991
"Female",26,0.00044,50.8,1991
"Female",27,0.00048,49.82,1991
"Female",28,0.00053,48.85,1991
"Female",29,0.00059,47.87,1991
"Female",30,0.00065,46.9,1991
"Female",31,0.00072,45.93,1991
"Female",32,8e-04,44.96,1991
"Female",33,0.00089,44,1991
"Female",34,0.00099,43.04,1991
"Female",35,0.0011,42.08,1991
"Female",36,0.00122,41.13,1991
"Female",37,0.00136,40.18,1991
"Female",38,0.0015,39.23,1991
"Female",39,0.00166,38.29,1991
"Female",40,0.00183,37.35,1991
"Female",41,0.00202,36.42,1991
"Female",42,0.00223,35.49,1991
"Female",43,0.00245,34.57,1991
"Female",44,0.00268,33.65,1991
"Female",45,0.00292,32.74,1991
"Female",46,0.00317,31.84,1991
"Female",47,0.00343,30.94,1991
"Female",48,0.00369,30.04,1991
"Female",49,0.00397,29.15,1991
"Female",50,0.00428,28.27,1991
"Female",51,0.00462,27.38,1991
"Female",52,0.00502,26.51,1991
"Female",53,0.00547,25.64,1991
"Female",54,0.00597,24.78,1991
"Female",55,0.00652,23.92,1991
"Female",56,0.0071,23.08,1991
"Female",57,0.00774,22.24,1991
"Female",58,0.00846,21.41,1991
"Female",59,0.00927,20.59,1991
"Female",60,0.0102,19.78,1991
"Female",61,0.01125,18.97,1991
"Female",62,0.01242,18.18,1991
"Female",63,0.01375,17.41,1991
"Female",64,0.01524,16.64,1991
"Female",65,0.01692,15.89,1991
"Female",66,0.01881,15.16,1991
"Female",67,0.02088,14.44,1991
"Female",68,0.02315,13.74,1991
"Female",69,0.02559,13.05,1991
"Female",70,0.02822,12.38,1991
"Female",71,0.03112,11.72,1991
"Female",72,0.03436,11.08,1991
"Female",73,0.03807,10.46,1991
"Female",74,0.04227,9.85,1991
"Female",75,0.04699,9.27,1991
"Female",76,0.0524,8.7,1991
"Female",77,0.05857,8.15,1991
"Female",78,0.06572,7.63,1991
"Female",79,0.07398,7.13,1991
"Female",80,0.08327,6.66,1991
"Female",81,0.09355,6.22,1991
"Female",82,0.10409,5.81,1991
"Female",83,0.1149,5.43,1991
"Female",84,0.12616,5.07,1991
"Female",85,0.13707,4.73,1991
"Female",86,0.15069,4.4,1991
"Female",87,0.16536,4.09,1991
"Female",88,0.18111,3.8,1991
"Female",89,0.19796,3.53,1991
"Female",90,0.21593,3.28,1991
"Female",91,0.23503,3.04,1991
"Female",92,0.25527,2.83,1991
"Female",93,0.27663,2.62,1991
"Female",94,0.29911,2.44,1991
"Female",95,0.32266,2.26,1991
"Female",96,0.34724,2.1,1991
"Female",97,0.3728,1.95,1991
"Female",98,0.39926,1.81,1991
"Female",99,0.42653,1.69,1991
"Female",100,0.45451,1.57,1991
"Male",0,0.01923,66.47,1992
"Male",1,9e-04,66.77,1992
"Male",2,0.00064,65.83,1992
"Male",3,0.00046,64.87,1992
"Male",4,0.00036,63.9,1992
"Male",5,0.00031,62.92,1992
"Male",6,0.00028,61.94,1992
"Male",7,0.00027,60.96,1992
"Male",8,0.00028,59.97,1992
"Male",9,3e-04,58.99,1992
"Male",10,0.00031,58.01,1992
"Male",11,0.00031,57.03,1992
"Male",12,0.00031,56.04,1992
"Male",13,0.00033,55.06,1992
"Male",14,0.00041,54.08,1992
"Male",15,0.00057,53.1,1992
"Male",16,0.00079,52.13,1992
"Male",17,0.00105,51.17,1992
"Male",18,0.00127,50.23,1992
"Male",19,0.00143,49.29,1992
"Male",20,0.0015,48.36,1992
"Male",21,0.00153,47.43,1992
"Male",22,0.00156,46.5,1992
"Male",23,0.00161,45.57,1992
"Male",24,0.00166,44.65,1992
"Male",25,0.0017,43.72,1992
"Male",26,0.00175,42.79,1992
"Male",27,0.00181,41.87,1992
"Male",28,0.00189,40.94,1992
"Male",29,0.002,40.02,1992
"Male",30,0.00215,39.1,1992
"Male",31,0.00232,38.18,1992
"Male",32,0.00253,37.27,1992
"Male",33,0.00275,36.36,1992
"Male",34,0.00298,35.46,1992
"Male",35,0.00323,34.57,1992
"Male",36,0.00352,33.68,1992
"Male",37,0.00385,32.79,1992
"Male",38,0.00424,31.92,1992
"Male",39,0.00467,31.05,1992
"Male",40,0.00514,30.2,1992
"Male",41,0.00565,29.35,1992
"Male",42,0.00617,28.51,1992
"Male",43,0.00672,27.69,1992
"Male",44,0.0073,26.87,1992
"Male",45,0.00795,26.07,1992
"Male",46,0.00865,25.27,1992
"Male",47,0.00942,24.49,1992
"Male",48,0.01025,23.71,1992
"Male",49,0.01114,22.95,1992
"Male",50,0.01206,22.21,1992
"Male",51,0.01304,21.47,1992
"Male",52,0.01407,20.75,1992
"Male",53,0.01519,20.04,1992
"Male",54,0.01641,19.34,1992
"Male",55,0.01774,18.65,1992
"Male",56,0.01917,17.98,1992
"Male",57,0.0207,17.32,1992
"Male",58,0.02232,16.68,1992
"Male",59,0.02402,16.05,1992
"Male",60,0.02579,15.43,1992
"Male",61,0.02765,14.83,1992
"Male",62,0.02963,14.23,1992
"Male",63,0.03173,13.65,1992
"Male",64,0.03403,13.08,1992
"Male",65,0.03657,12.53,1992
"Male",66,0.0394,11.98,1992
"Male",67,0.0425,11.46,1992
"Male",68,0.04576,10.94,1992
"Male",69,0.04918,10.44,1992
"Male",70,0.05268,9.96,1992
"Male",71,0.05624,9.48,1992
"Male",72,0.06002,9.02,1992
"Male",73,0.0642,8.56,1992
"Male",74,0.06899,8.11,1992
"Male",75,0.07447,7.68,1992
"Male",76,0.08071,7.26,1992
"Male",77,0.0878,6.85,1992
"Male",78,0.09574,6.46,1992
"Male",79,0.10445,6.09,1992
"Male",80,0.11384,5.74,1992
"Male",81,0.12385,5.42,1992
"Male",82,0.1338,5.11,1992
"Male",83,0.14377,4.83,1992
"Male",84,0.15399,4.55,1992
"Male",85,0.16362,4.29,1992
"Male",86,0.17607,4.03,1992
"Male",87,0.18935,3.79,1992
"Male",88,0.20348,3.55,1992
"Male",89,0.21848,3.34,1992
"Male",90,0.23438,3.13,1992
"Male",91,0.25119,2.93,1992
"Male",92,0.26891,2.75,1992
"Male",93,0.28756,2.57,1992
"Male",94,0.30713,2.41,1992
"Male",95,0.3276,2.26,1992
"Male",96,0.34895,2.12,1992
"Male",97,0.37116,1.98,1992
"Male",98,0.39417,1.86,1992
"Male",99,0.41795,1.74,1992
"Male",100,0.44241,1.63,1992
"Female",0,0.01547,75.48,1992
"Female",1,8e-04,75.67,1992
"Female",2,0.00054,74.73,1992
"Female",3,0.00036,73.77,1992
"Female",4,0.00025,72.8,1992
"Female",5,0.00021,71.81,1992
"Female",6,2e-04,70.83,1992
"Female",7,0.00021,69.84,1992
"Female",8,2e-04,68.86,1992
"Female",9,0.00018,67.87,1992
"Female",10,0.00016,66.88,1992
"Female",11,0.00016,65.89,1992
"Female",12,0.00017,64.9,1992
"Female",13,0.00019,63.92,1992
"Female",14,0.00021,62.93,1992
"Female",15,0.00026,61.94,1992
"Female",16,0.00031,60.96,1992
"Female",17,0.00035,59.97,1992
"Female",18,0.00039,59,1992
"Female",19,0.00041,58.02,1992
"Female",20,0.00042,57.04,1992
"Female",21,0.00041,56.07,1992
"Female",22,0.00039,55.09,1992
"Female",23,0.00037,54.11,1992
"Female",24,0.00036,53.13,1992
"Female",25,0.00039,52.15,1992
"Female",26,0.00042,51.17,1992
"Female",27,0.00047,50.19,1992
"Female",28,0.00051,49.21,1992
"Female",29,0.00054,48.24,1992
"Female",30,0.00059,47.26,1992
"Female",31,0.00064,46.29,1992
"Female",32,0.00071,45.32,1992
"Female",33,0.00079,44.35,1992
"Female",34,0.00088,43.39,1992
"Female",35,0.00098,42.42,1992
"Female",36,0.00109,41.47,1992
"Female",37,0.00122,40.51,1992
"Female",38,0.00138,39.56,1992
"Female",39,0.00156,38.61,1992
"Female",40,0.00177,37.67,1992
"Female",41,0.002,36.74,1992
"Female",42,0.00223,35.81,1992
"Female",43,0.00246,34.89,1992
"Female",44,0.00268,33.98,1992
"Female",45,0.00291,33.07,1992
"Female",46,0.00314,32.16,1992
"Female",47,0.00338,31.26,1992
"Female",48,0.00364,30.36,1992
"Female",49,0.00392,29.47,1992
"Female",50,0.00422,28.59,1992
"Female",51,0.00454,27.71,1992
"Female",52,0.00488,26.83,1992
"Female",53,0.00526,25.96,1992
"Female",54,0.00567,25.09,1992
"Female",55,0.00615,24.23,1992
"Female",56,0.00672,23.38,1992
"Female",57,0.0074,22.54,1992
"Female",58,0.00818,21.7,1992
"Female",59,0.00908,20.88,1992
"Female",60,0.01005,20.06,1992
"Female",61,0.0111,19.26,1992
"Female",62,0.0122,18.47,1992
"Female",63,0.01338,17.69,1992
"Female",64,0.01465,16.93,1992
"Female",65,0.01607,16.17,1992
"Female",66,0.01773,15.43,1992
"Female",67,0.01966,14.7,1992
"Female",68,0.02187,13.98,1992
"Female",69,0.02439,13.28,1992
"Female",70,0.02717,12.6,1992
"Female",71,0.03018,11.94,1992
"Female",72,0.03343,11.3,1992
"Female",73,0.03702,10.67,1992
"Female",74,0.04108,10.06,1992
"Female",75,0.04569,9.47,1992
"Female",76,0.05094,8.9,1992
"Female",77,0.05695,8.35,1992
"Female",78,0.06378,7.82,1992
"Female",79,0.07143,7.32,1992
"Female",80,0.07991,6.85,1992
"Female",81,0.08924,6.4,1992
"Female",82,0.09912,5.98,1992
"Female",83,0.10959,5.58,1992
"Female",84,0.12073,5.21,1992
"Female",85,0.13222,4.85,1992
"Female",86,0.14551,4.51,1992
"Female",87,0.15983,4.2,1992
"Female",88,0.17523,3.9,1992
"Female",89,0.19173,3.62,1992
"Female",90,0.20936,3.37,1992
"Female",91,0.22813,3.12,1992
"Female",92,0.24804,2.9,1992
"Female",93,0.2691,2.69,1992
"Female",94,0.29128,2.5,1992
"Female",95,0.31456,2.32,1992
"Female",96,0.3389,2.15,1992
"Female",97,0.36425,2,1992
"Female",98,0.39053,1.86,1992
"Female",99,0.41766,1.73,1992
"Female",100,0.44555,1.61,1992
"Male",0,0.01785,67.17,1993
"Male",1,0.00078,67.39,1993
"Male",2,0.00057,66.44,1993
"Male",3,0.00042,65.48,1993
"Male",4,0.00033,64.5,1993
"Male",5,0.00029,63.52,1993
"Male",6,0.00027,62.54,1993
"Male",7,0.00026,61.56,1993
"Male",8,0.00026,60.58,1993
"Male",9,0.00027,59.59,1993
"Male",10,0.00027,58.61,1993
"Male",11,0.00026,57.62,1993
"Male",12,0.00025,56.64,1993
"Male",13,0.00028,55.65,1993
"Male",14,0.00037,54.67,1993
"Male",15,0.00052,53.69,1993
"Male",16,0.00071,52.72,1993
"Male",17,0.00092,51.75,1993
"Male",18,0.00113,50.8,1993
"Male",19,0.00127,49.86,1993
"Male",20,0.00132,48.92,1993
"Male",21,0.00133,47.98,1993
"Male",22,0.00133,47.05,1993
"Male",23,0.00136,46.11,1993
"Male",24,0.00141,45.17,1993
"Male",25,0.00148,44.23,1993
"Male",26,0.00156,43.3,1993
"Male",27,0.00163,42.37,1993
"Male",28,0.0017,41.43,1993
"Male",29,0.0018,40.5,1993
"Male",30,0.00192,39.58,1993
"Male",31,0.00207,38.65,1993
"Male",32,0.00225,37.73,1993
"Male",33,0.00245,36.81,1993
"Male",34,0.00267,35.9,1993
"Male",35,0.00291,35,1993
"Male",36,0.00319,34.1,1993
"Male",37,0.0035,33.21,1993
"Male",38,0.00385,32.32,1993
"Male",39,0.00424,31.44,1993
"Male",40,0.00468,30.58,1993
"Male",41,0.00514,29.72,1993
"Male",42,0.00562,28.87,1993
"Male",43,0.00611,28.03,1993
"Male",44,0.00661,27.2,1993
"Male",45,0.00715,26.38,1993
"Male",46,0.00776,25.56,1993
"Male",47,0.00846,24.76,1993
"Male",48,0.00926,23.97,1993
"Male",49,0.01016,23.18,1993
"Male",50,0.01114,22.42,1993
"Male",51,0.01218,21.66,1993
"Male",52,0.01327,20.92,1993
"Male",53,0.01441,20.2,1993
"Male",54,0.01562,19.49,1993
"Male",55,0.01692,18.79,1993
"Male",56,0.01833,18.1,1993
"Male",57,0.01984,17.43,1993
"Male",58,0.02144,16.78,1993
"Male",59,0.02313,16.13,1993
"Male",60,0.02493,15.5,1993
"Male",61,0.02682,14.89,1993
"Male",62,0.02887,14.28,1993
"Male",63,0.03112,13.69,1993
"Male",64,0.03357,13.12,1993
"Male",65,0.03621,12.55,1993
"Male",66,0.03904,12.01,1993
"Male",67,0.04208,11.47,1993
"Male",68,0.0453,10.96,1993
"Male",69,0.04864,10.45,1993
"Male",70,0.05216,9.96,1993
"Male",71,0.05584,9.48,1993
"Male",72,0.05976,9.01,1993
"Male",73,0.06403,8.55,1993
"Male",74,0.06886,8.1,1993
"Male",75,0.07446,7.67,1993
"Male",76,0.0809,7.24,1993
"Male",77,0.08819,6.84,1993
"Male",78,0.09641,6.45,1993
"Male",79,0.10535,6.08,1993
"Male",80,0.1148,5.74,1993
"Male",81,0.12469,5.42,1993
"Male",82,0.13438,5.12,1993
"Male",83,0.14408,4.84,1993
"Male",84,0.15402,4.57,1993
"Male",85,0.16343,4.31,1993
"Male",86,0.17562,4.06,1993
"Male",87,0.18859,3.82,1993
"Male",88,0.20234,3.59,1993
"Male",89,0.2169,3.37,1993
"Male",90,0.2323,3.17,1993
"Male",91,0.24854,2.97,1993
"Male",92,0.26562,2.79,1993
"Male",93,0.28356,2.62,1993
"Male",94,0.30235,2.46,1993
"Male",95,0.32198,2.31,1993
"Male",96,0.34242,2.17,1993
"Male",97,0.36366,2.03,1993
"Male",98,0.38566,1.91,1993
"Male",99,0.40838,1.79,1993
"Male",100,0.43175,1.68,1993
"Female",0,0.01427,75.81,1993
"Female",1,0.00065,75.9,1993
"Female",2,0.00045,74.95,1993
"Female",3,0.00032,73.99,1993
"Female",4,0.00026,73.01,1993
"Female",5,0.00024,72.03,1993
"Female",6,0.00022,71.05,1993
"Female",7,0.00021,70.06,1993
"Female",8,0.00019,69.08,1993
"Female",9,0.00017,68.09,1993
"Female",10,0.00017,67.1,1993
"Female",11,0.00017,66.11,1993
"Female",12,0.00016,65.12,1993
